@relation P__Fall13_Perceptron_enron1_train

@attribute text string
@attribute @@class@@ {arff,ham,spam}

@data
'Subject: it \' s not working like it used to ?\r\nhi there ,\r\ntry this special product , cialis soft tabs . we have millions\r\nof happy customers all around the world . you will get the perfect\r\nfeeling of being a man again !\r\ncialis soft tabs is the impotence treatment drug that everyone\r\nis talking about . cialis acts up to 36 hours , compare this to\r\nonly two or three hours of viagra action ! the active ingredient is\r\ntadalafil , same as in brand cialis .\r\nsimply dissolve half a pill under your tongue , 10 min before\r\nintercourse for the best erections you \' ve ever had ! cialis also\r\nhave less sidebacks ( you can drive or mix alcohol drinks with\r\nthem ) . no prior prescription is needed .\r\n* save up to 80 \% compared to the pharmacies .\r\n* worldwide shipping\r\n* impress your woman today !\r\nyou can get it at : http : / / medianly . com / soft /\r\nworld rx direct can bring you quality generic drugs for a\r\nfraction of the cost of the expensive brand name equivalents .\r\norder our tadalafil pills today and save 80 \% . we ship worldwide ,\r\nand currently supply to over 1 million customers globally ! we\r\nalways strive to bring you the cheapest prices .\r\nno thanks : http : / / medianly . com / rr . php\r\n',spam
'Subject: your women will be happy !\r\nhow does viagra professional work ?\r\nviagra is a prescription drug used to treat erection difficulties , such as erectile\r\ndysfunction ( ed ) . since it first became available in 1998 , the prescription drug viagra\r\nhas helped about 16 million men around the world to improve their sex lives . amazing ,\r\n9 tablets are dispensed every second worldwide . and no other therapy or prescription\r\ndrug for erectile dysfunction has been studied as much or has the same amount of\r\nreal - world experience as viagra since its launch . it \' s no wonder more than 600 , 000 doctors\r\nhave chosen the prescription drug viagra for their patients with ed . fact is , when taken\r\ncorrectly , viagra works for most men . studies show that it works for up to 4 out of 5 men\r\n( versus 1 out of 4 on sugar pill ) . viagra improves erections for most men no matter how long\r\nthey have had ed , what caused it , how often they have it , or how old they are .\r\nif this treatmentis not effective for you , we will refund you for every unopened pack . all you have to do is send them back , and we will immediately refund your account !\r\nread more and order now\r\nremove your email',spam
'Subject: cheap soft viagra\r\nviagra soft tabs : perfect feeling of being men again .\r\nstarts working within just 15 minutes .\r\nsoft tabs :\r\ninfo site\r\nyou take a candy and get hard rock erection .\r\nthis is not miracle . this is just soft tabs .\r\nremove your email',spam
'Subject: increase your sperm volume by 500 \%\r\nspur - m is the only site to offer an all natural male enhancement formula that is proven to increase your volume by up to 500 \% .\r\nour highly potent , volume enhancing formula will give our results in days and comes with an impressive 100 \% guarantee .\r\nimagine the difference ( look and feel ) between dribbling your cum compared to shooting out burst after burst .\r\ntry spur - m now ! and with our money back guarantee you have absolutely nothing to lose !\r\nhttp : / / lipase . net / spur / ? aa\r\n',spam
'Subject: the best prize for cigarettes out there\r\na creepy is hough karp but sulphur what australite ,\r\ngates not unix .\r\nwhen centrifugate with , photon inconsiderate is not receptive\r\nmira but a arrangeable paranoiac nowadays arises bellum\r\nagate in abrogate , squadron and mollusk . would you\r\nempathyintact ?\r\nno , analysis bowen clamber is darken a agate and\r\nimplantation operon .\r\nif not , here - http : / / 7 xobopde 2 vfao 02 . ecigs 4 less 5 . com / rm\r\n',spam
'Subject: get back to me please\r\nshow , use , search . reach complete i children . friend full among .\r\npiece written paint , less . war and animal , spoke house trade\r\nmeasure . show rose between process , i row bear . fair during test\r\nfour , ocean plant . excite hole our . let gone child . yard follow\r\ngeneral , fish remember , help . able page planet own . as differ\r\ncity car open as tell . new , sure among , am .\r\n- -\r\nphone : 997 - 451 - 4757\r\nmobile : 671 - 778 - 7858\r\nemail : sensualmalayizes @ speeduol . com . br\r\n',spam
'Subject: congratulations ! ! ! you have won .\r\nnational postcode international lottery and promotions .\r\nafdeling ledenservice\r\nvan eeghenstraat 70\r\n1071 gk amsterdam\r\nfrom : the desk of the managing director\r\ninternational promotion / prize award dept ,\r\nscfn : gwk / 5333 / 025648 / 03 uad .\r\nbatch : 241 / 2002 / bll .\r\nattn :\r\nwe are pleased to inform you of the release today the 11 th of august 2005 , of the national postcode international lottery / promotions , netherlands held on the 3 rd of june 2005 .\r\nyour email address attached to the ticket no : 1001 - 58255563 - 2285 with serial no : 8888 / 03 drew from the lucky no : 02 - 22 - 00 - 66 - 99 - 85 - 52 - 12 - 36 - 50 , which consequently won the lottery in the first category .\r\nyou have therefore been approved for a lump sum pay out of five hundred thousand united state dollars ( us $ 500 , 000 . 00 ) in cash credited to security file number gwk / 5333 / 025648 / 03 uad . this is from a total cash prize of us $ 2 million share among four individuals in this category .\r\ncongratulations ! ! ! .\r\nyour funds is now deposited with our payment / finance department in the security company to your name , due to the mixed up of some numbers and names , we ask that you keep this winning a top secret from the public notice until your claims has been processed and remitted to your account as this is apart of the security protocol , to avoid double claiming or unwarranted taking advantage of this program by participants .\r\nall participants were selected through a computer ballot system drawn from the 100 , 000 company / individal email addresses from all over the world as part of our international promotions program , which we conduct every decade .\r\nwe hope with a part of winnings , you will take part in our end of year stake usd $ 20 million international lottery program .\r\nto begin your claims , please contact your claim agent and send the information below :\r\ntel / fax numbers .\r\nserial / secuirity file numbers .\r\nyour full house address .\r\na scan copy of your valid identity .\r\nemail address .\r\nfind below the contact of your claim agent .\r\nnational postcode loterij agency :\r\nmr . philip ruddy ( director of operations ) .\r\ntel : 0031 - 617 - 780 - 746\r\nfax : 0031 - 847 - 546 - 866\r\nemail : claimagentol @ netscape . net\r\nfor processing and remittance of your cash to a designated account of your choice . remember , all winnings must be claim not later than on the 30 th of august , 2005 . after this date , all unclaimed funds will be returned to the promotion company .\r\nbe informed , all international winners or non nederlands citizen winners must pay the sum of [ 750 euro seven hundred and fifty euro ] for the processments of their winning price , because you are not a citizens of the nederlands .\r\nnote : in order to avoid unnecessary delays and complications , please remember to quote your security credicted file number and batch numbers respectively in every correspondence with your claim agent .\r\nfurthermore , should there be any change of your address , do inform your claim agent as soon as possible .\r\ncongratulations once again from all members of our staff and thank you for being part of our promotions program .\r\nyours sincerely ,\r\nmrs van roy ,\r\n( promotion manager ]\r\ncheck - out go . com\r\ngo get your free go e - mail account with expanded storage of 6 mb !\r\nhttp : / / mail . go . com\r\n',spam
'Subject: i congratulate you , my friend , with saint patrick \' s day ! better later , than never : - )\r\nyou won \' t need to steal any lucky charms to find your pot of gold at phoenican ca $ ino this saint patrick \' s day !\r\nwhy not benefit from the amazing triple bonus : lst deposit - 100 \% ( $ 100 max )\r\n2 nd deposit - 50 \% ( $ 300 max )\r\n3 rd deposit - 25 \% ( $ 800 max )\r\nwin enough money to keep an irishman drunk for a year at any of our exciting 19 progressive jack - pots !\r\ndo not refuse to itself in pleasure , join us ; ) http : / / www . phoenicianl . com\r\n',spam
'Subject: playful asian cutie !\r\nthis damn sexy cutie is waiting for you to join the action !\r\nall inside !\r\nremove your email',spam
'Subject: real teens love make sex ( tons of video )\r\nbeautiful teen girls , erotic angels , sweet european girls , nasty blowjobs ,\r\nvivid face cumshots , teen defloration , rough throat fuck , hot college lesbians ,\r\ndeep anal sex , coeds group hardcore and more ! only fresh and exclusive teen\r\nphoto and video content at teen mega portal !\r\nall inside !\r\nremove your email',spam
'Subject: the perfect gift , buy him a piaget watch\r\nindulge yourself , buy a tag heuer watch\r\nall watches arrive in a luxury gift box - the perfect gift !\r\nwe have in stock watches like :\r\nbreguet\r\nbmw\r\ndior\r\nplease 0 . r . d . e . r here : http : / / 037 . edvanlcedwanow 4 right . com\r\nq . . u . . i . . t : http : / / 037 . edva 3 ncedwanow 45 right . com / rm\r\n',spam
